2025-01-14 00:37:12,337 - b2_model - INFO - Training class distribution: Counter({'l-pass': 378, 'r-pass': 353, 'l-set': 304, 'l-spike': 289, 'r-set': 283, 'r-spike': 261, 'l-winpoint': 161, 'r-winpoint': 123})
2025-01-14 00:37:12,337 - b2_model - INFO - Validation class distribution: Counter({'r-pass': 238, 'l-pass': 222, 'r-spike': 189, 'l-spike': 174, 'r-set': 169, 'l-set': 160, 'l-winpoint': 104, 'r-winpoint': 85})
2025-01-14 00:37:14,105 - b2_model - INFO - Current path: C:\Project\project
2025-01-14 00:37:14,105 - b2_model - INFO - Files in current path: ['.git', '.gitignore', 'app.log', 'dataloading', 'dataset', 'modeling', 'models_trained', 'players_dataset', 'README.md', 'saved_pickles', 'utils']
2025-01-14 00:37:14,105 - b2_model - INFO - No model found starting from scratch
2025-01-14 08:21:36,151 - b2_model - INFO - Files in current path: ['.git', '.gitignore', 'app.log', 'dataloading', 'dataset', 'modeling', 'models_trained', 'players_dataset', 'README.md', 'saved_pickles', 'utils']
2025-01-14 08:21:36,189 - b2_model - INFO - model loaded 
2025-01-14 08:21:36,199 - b2_model - INFO - Epoch 13, Current LR: 9e-05
2025-01-14 08:21:52,300 - b2_model - INFO - Training: Epoch 13, Batch 19/135 loss 0.6697734390434466 accuracy 0.73125
2025-01-14 08:22:07,490 - b2_model - INFO - Training: Epoch 13, Batch 39/135 loss 0.7059980187660608 accuracy 0.7421875
2025-01-14 08:22:24,175 - b2_model - INFO - Training: Epoch 13, Batch 59/135 loss 0.738011187416012 accuracy 0.73125
2025-01-14 08:22:42,849 - b2_model - INFO - Training: Epoch 13, Batch 79/135 loss 0.7408236483984356 accuracy 0.7390625
2025-01-14 08:23:18,087 - b2_model - INFO - Training class distribution: Counter({'l-pass': 378, 'r-pass': 353, 'l-set': 304, 'l-spike': 289, 'r-set': 283, 'r-spike': 261, 'l-winpoint': 161, 'r-winpoint': 123})
2025-01-14 08:23:18,087 - b2_model - INFO - Validation class distribution: Counter({'r-pass': 238, 'l-pass': 222, 'r-spike': 189, 'l-spike': 174, 'r-set': 169, 'l-set': 160, 'l-winpoint': 104, 'r-winpoint': 85})
2025-01-14 08:23:20,029 - b2_model - INFO - Current path: C:\Project\project
2025-01-14 08:23:20,036 - b2_model - INFO - Files in current path: ['.git', '.gitignore', 'app.log', 'dataloading', 'dataset', 'modeling', 'models_trained', 'players_dataset', 'README.md', 'saved_pickles', 'utils']
2025-01-14 08:23:20,058 - b2_model - INFO - model loaded 
2025-01-14 08:23:20,071 - b2_model - INFO - Epoch 13, Current LR: 9e-06
2025-01-14 08:23:36,587 - b2_model - INFO - Training: Epoch 13, Batch 19/135 loss 0.6973773444953718 accuracy 0.803125
2025-01-14 08:23:52,488 - b2_model - INFO - Training: Epoch 13, Batch 39/135 loss 0.6710256284628159 accuracy 0.8015625
2025-01-14 08:24:08,106 - b2_model - INFO - Training: Epoch 13, Batch 59/135 loss 0.673997630507259 accuracy 0.796875
2025-01-14 08:24:24,003 - b2_model - INFO - Training: Epoch 13, Batch 79/135 loss 0.6717958495586733 accuracy 0.79453125
2025-01-14 08:24:39,993 - b2_model - INFO - Training: Epoch 13, Batch 99/135 loss 0.671917489080718 accuracy 0.7875
2025-01-14 08:24:56,152 - b2_model - INFO - Training: Epoch 13, Batch 119/135 loss 0.6781289732756735 accuracy 0.7854166666666667
2025-01-14 08:25:07,370 - b2_model - INFO - Epoch 13, Loss: 0.6730740174099251 Accuracy: 0.7829925650557621
2025-01-14 08:25:22,477 - b2_model - INFO - Evaluating : Epoch 13, Batch 14/84 loss 1.1705020027501243 accuracy 0.6
2025-01-14 08:25:35,585 - b2_model - INFO - Evaluating : Epoch 13, Batch 29/84 loss 1.1793522588137924 accuracy 0.5916666666666667
2025-01-14 08:25:49,610 - b2_model - INFO - Evaluating : Epoch 13, Batch 44/84 loss 1.0530993227254262 accuracy 0.6333333333333333
2025-01-14 08:26:02,210 - b2_model - INFO - Evaluating : Epoch 13, Batch 59/84 loss 1.0012237414465113 accuracy 0.64375
2025-01-14 08:26:17,654 - b2_model - INFO - Evaluating : Epoch 13, Batch 74/84 loss 0.9747903657120627 accuracy 0.6491666666666667
2025-01-14 08:26:24,214 - b2_model - INFO - Eval Epoch 13: Loss 0.9465952093402544, Accuracy: 0.6517524235645041
2025-01-14 08:26:24,339 - b2_model - INFO - Epoch 14, Current LR: 6.75e-06
2025-01-14 08:26:44,807 - b2_model - INFO - Training: Epoch 14, Batch 19/135 loss 0.6390083706692645 accuracy 0.821875
2025-01-14 08:27:01,140 - b2_model - INFO - Training: Epoch 14, Batch 39/135 loss 0.6521844569689188 accuracy 0.8046875
2025-01-14 08:27:17,714 - b2_model - INFO - Training: Epoch 14, Batch 59/135 loss 0.6443283494751332 accuracy 0.8020833333333334
2025-01-14 08:27:33,483 - b2_model - INFO - Training: Epoch 14, Batch 79/135 loss 0.6406917347560955 accuracy 0.80546875
2025-01-14 08:27:49,367 - b2_model - INFO - Training: Epoch 14, Batch 99/135 loss 0.6432064770147053 accuracy 0.805
2025-01-14 08:28:05,416 - b2_model - INFO - Training: Epoch 14, Batch 119/135 loss 0.6508039620493641 accuracy 0.8005208333333333
2025-01-14 08:28:16,163 - b2_model - INFO - Epoch 14, Loss: 0.6466807631430802 Accuracy: 0.8025092936802974
2025-01-14 08:28:30,055 - b2_model - INFO - Evaluating : Epoch 14, Batch 14/84 loss 1.1632143642221178 accuracy 0.6
2025-01-14 08:28:42,540 - b2_model - INFO - Evaluating : Epoch 14, Batch 29/84 loss 1.169248260300735 accuracy 0.5958333333333333
2025-01-14 08:28:55,065 - b2_model - INFO - Evaluating : Epoch 14, Batch 44/84 loss 1.0454644872383638 accuracy 0.6375
2025-01-14 08:29:06,439 - b2_model - INFO - Evaluating : Epoch 14, Batch 59/84 loss 0.9975915985592341 accuracy 0.6447916666666667
2025-01-14 08:29:17,299 - b2_model - INFO - Evaluating : Epoch 14, Batch 74/84 loss 0.9732499960306529 accuracy 0.6491666666666667
2025-01-14 08:29:22,724 - b2_model - INFO - Eval Epoch 14: Loss 0.9458096843390238, Accuracy: 0.6510067114093959
2025-01-14 08:29:22,780 - b2_model - INFO - Epoch 15, Current LR: 5.062499999999999e-06
2025-01-14 08:29:39,586 - b2_model - INFO - Training: Epoch 15, Batch 19/135 loss 0.6922772542426461 accuracy 0.778125
2025-01-14 08:29:55,624 - b2_model - INFO - Training: Epoch 15, Batch 39/135 loss 0.6555085350305606 accuracy 0.8015625
2025-01-14 08:30:11,569 - b2_model - INFO - Training: Epoch 15, Batch 59/135 loss 0.6350760454848662 accuracy 0.80625
2025-01-14 08:30:27,663 - b2_model - INFO - Training: Epoch 15, Batch 79/135 loss 0.6419080314756949 accuracy 0.79609375
2025-01-14 08:30:43,989 - b2_model - INFO - Training: Epoch 15, Batch 99/135 loss 0.645982978921948 accuracy 0.793125
2025-01-14 08:31:00,190 - b2_model - INFO - Training: Epoch 15, Batch 119/135 loss 0.6530025170630768 accuracy 0.7890625
2025-01-14 08:31:10,783 - b2_model - INFO - Epoch 15, Loss: 0.6535496727184013 Accuracy: 0.7871747211895911
2025-01-14 08:31:24,961 - b2_model - INFO - Evaluating : Epoch 15, Batch 14/84 loss 1.1726832262107305 accuracy 0.6041666666666666
2025-01-14 08:31:37,645 - b2_model - INFO - Evaluating : Epoch 15, Batch 29/84 loss 1.1757947227050518 accuracy 0.5895833333333333
2025-01-14 08:31:50,163 - b2_model - INFO - Evaluating : Epoch 15, Batch 44/84 loss 1.0500882288271731 accuracy 0.6361111111111111
2025-01-14 08:32:01,582 - b2_model - INFO - Evaluating : Epoch 15, Batch 59/84 loss 1.0005643595073184 accuracy 0.6416666666666667
2025-01-14 08:32:12,723 - b2_model - INFO - Evaluating : Epoch 15, Batch 74/84 loss 0.9766641778720392 accuracy 0.6408333333333334
2025-01-14 08:32:18,283 - b2_model - INFO - Eval Epoch 15: Loss 0.9495858177542686, Accuracy: 0.6442953020134228
2025-01-14 08:32:18,350 - b2_model - INFO - Epoch 16, Current LR: 3.7968749999999995e-06
2025-01-14 08:32:35,563 - b2_model - INFO - Training: Epoch 16, Batch 19/135 loss 0.6959010495951301 accuracy 0.78125
2025-01-14 08:32:51,507 - b2_model - INFO - Training: Epoch 16, Batch 39/135 loss 0.6754127622414858 accuracy 0.7765625
2025-01-14 08:33:07,398 - b2_model - INFO - Training: Epoch 16, Batch 59/135 loss 0.6402536122980764 accuracy 0.8
2025-01-14 08:33:23,465 - b2_model - INFO - Training: Epoch 16, Batch 79/135 loss 0.6299895095297053 accuracy 0.80703125
2025-01-14 08:33:39,915 - b2_model - INFO - Training: Epoch 16, Batch 99/135 loss 0.6192054337624348 accuracy 0.811875
2025-01-14 08:33:56,030 - b2_model - INFO - Training: Epoch 16, Batch 119/135 loss 0.629218629052659 accuracy 0.8088541666666667
2025-01-14 08:34:07,030 - b2_model - INFO - Epoch 16, Loss: 0.6255691156343177 Accuracy: 0.8090148698884758
2025-01-14 08:34:21,084 - b2_model - INFO - Evaluating : Epoch 16, Batch 14/84 loss 1.1608331671782903 accuracy 0.5958333333333333
2025-01-14 08:34:34,045 - b2_model - INFO - Evaluating : Epoch 16, Batch 29/84 loss 1.165879975105154 accuracy 0.5854166666666667
2025-01-14 08:34:46,915 - b2_model - INFO - Evaluating : Epoch 16, Batch 44/84 loss 1.0431183861060576 accuracy 0.6305555555555555
2025-01-14 08:34:58,721 - b2_model - INFO - Evaluating : Epoch 16, Batch 59/84 loss 0.9955058643373392 accuracy 0.6385416666666667
2025-01-14 08:35:09,983 - b2_model - INFO - Evaluating : Epoch 16, Batch 74/84 loss 0.9728879066737922 accuracy 0.64
2025-01-14 08:35:15,665 - b2_model - INFO - Eval Epoch 16: Loss 0.9454864150001889, Accuracy: 0.6442953020134228
2025-01-14 08:35:15,724 - b2_model - INFO - Epoch 17, Current LR: 2.8476562499999998e-06
2025-01-14 08:35:33,898 - b2_model - INFO - Training: Epoch 17, Batch 19/135 loss 0.6348104806322801 accuracy 0.815625
2025-01-14 08:35:52,759 - b2_model - INFO - Training: Epoch 17, Batch 39/135 loss 0.6288237441808749 accuracy 0.8125
2025-01-14 08:36:11,808 - b2_model - INFO - Training: Epoch 17, Batch 59/135 loss 0.6428888642181785 accuracy 0.8072916666666666
2025-01-14 08:36:28,411 - b2_model - INFO - Training: Epoch 17, Batch 79/135 loss 0.6504197875155678 accuracy 0.79921875
2025-01-14 08:36:50,582 - b2_model - INFO - Training: Epoch 17, Batch 99/135 loss 0.6399509702065979 accuracy 0.808125
2025-01-14 08:37:11,781 - b2_model - INFO - Training: Epoch 17, Batch 119/135 loss 0.6429520857935193 accuracy 0.803125
2025-01-14 08:37:25,056 - b2_model - INFO - Epoch 17, Loss: 0.6340731618580995 Accuracy: 0.8052973977695167
2025-01-14 08:37:39,529 - b2_model - INFO - Evaluating : Epoch 17, Batch 14/84 loss 1.1672033284391676 accuracy 0.5875
2025-01-14 08:40:38,142 - b2_model - INFO - Training class distribution: Counter({'l-pass': 378, 'r-pass': 353, 'l-set': 304, 'l-spike': 289, 'r-set': 283, 'r-spike': 261, 'l-winpoint': 161, 'r-winpoint': 123})
2025-01-14 08:40:38,142 - b2_model - INFO - Validation class distribution: Counter({'r-pass': 238, 'l-pass': 222, 'r-spike': 189, 'l-spike': 174, 'r-set': 169, 'l-set': 160, 'l-winpoint': 104, 'r-winpoint': 85})
2025-01-14 08:40:40,092 - b2_model - INFO - Current path: C:\Project\project
2025-01-14 08:40:40,093 - b2_model - INFO - Files in current path: ['.git', '.gitignore', 'app.log', 'dataloading', 'dataset', 'modeling', 'models_trained', 'players_dataset', 'README.md', 'saved_pickles', 'utils']
2025-01-14 08:40:40,127 - b2_model - INFO - model loaded 
2025-01-14 08:40:40,138 - b2_model - INFO - Epoch 14, Current LR: 0.0002
2025-01-14 08:40:57,009 - b2_model - INFO - Training: Epoch 14, Batch 19/135 loss 0.9223740383198387 accuracy 0.678125
2025-01-14 08:41:12,642 - b2_model - INFO - Training: Epoch 14, Batch 39/135 loss 0.9065801134476295 accuracy 0.6625
2025-01-14 08:41:29,811 - b2_model - INFO - Training: Epoch 14, Batch 59/135 loss 0.8810993503716033 accuracy 0.675
2025-01-14 08:41:46,429 - b2_model - INFO - Training: Epoch 14, Batch 79/135 loss 0.8887269036679328 accuracy 0.6765625
2025-01-14 08:42:05,705 - b2_model - INFO - Training: Epoch 14, Batch 99/135 loss 0.9177558434129965 accuracy 0.660625
2025-01-14 08:42:25,014 - b2_model - INFO - Training: Epoch 14, Batch 119/135 loss 0.9008387983346186 accuracy 0.6635416666666667
2025-01-14 08:42:37,335 - b2_model - INFO - Epoch 14, Loss: 0.8955640046684831 Accuracy: 0.6621747211895911
2025-01-14 08:42:53,859 - b2_model - INFO - Evaluating : Epoch 14, Batch 14/84 loss 1.3392207750252314 accuracy 0.5
2025-01-14 08:43:06,951 - b2_model - INFO - Evaluating : Epoch 14, Batch 29/84 loss 1.3067574850444137 accuracy 0.49583333333333335
2025-01-14 08:43:20,587 - b2_model - INFO - Evaluating : Epoch 14, Batch 44/84 loss 1.1961042989384045 accuracy 0.5263888888888889
2025-01-14 08:43:32,544 - b2_model - INFO - Evaluating : Epoch 14, Batch 59/84 loss 1.1527349393246538 accuracy 0.546875
2025-01-14 08:43:44,381 - b2_model - INFO - Evaluating : Epoch 14, Batch 74/84 loss 1.1270187497138977 accuracy 0.5591666666666667
2025-01-14 08:43:49,837 - b2_model - INFO - Eval Epoch 14: Loss 1.1068291543495088, Accuracy: 0.5585384041759881
2025-01-14 08:43:49,904 - b2_model - INFO - Epoch 15, Current LR: 0.00015000000000000001
2025-01-14 08:44:07,764 - b2_model - INFO - Training: Epoch 15, Batch 19/135 loss 0.8084385646016974 accuracy 0.7375
2025-01-14 08:44:24,935 - b2_model - INFO - Training: Epoch 15, Batch 39/135 loss 0.7947482084616636 accuracy 0.7296875
2025-01-14 08:44:41,933 - b2_model - INFO - Training: Epoch 15, Batch 59/135 loss 0.7628177909527795 accuracy 0.7385416666666667
2025-01-14 08:45:00,102 - b2_model - INFO - Training: Epoch 15, Batch 79/135 loss 0.7522273787969276 accuracy 0.7421875
2025-01-14 08:45:16,930 - b2_model - INFO - Training: Epoch 15, Batch 99/135 loss 0.7324960496690538 accuracy 0.749375
2025-01-14 08:45:34,820 - b2_model - INFO - Training: Epoch 15, Batch 119/135 loss 0.7342485918217346 accuracy 0.7458333333333333
2025-01-14 08:45:46,171 - b2_model - INFO - Epoch 15, Loss: 0.7247599778351961 Accuracy: 0.7467472118959108
2025-01-14 08:46:01,170 - b2_model - INFO - Evaluating : Epoch 15, Batch 14/84 loss 1.2313126836504256 accuracy 0.5416666666666666
2025-01-14 08:46:14,813 - b2_model - INFO - Evaluating : Epoch 15, Batch 29/84 loss 1.214398326544926 accuracy 0.5520833333333334
2025-01-14 08:46:27,756 - b2_model - INFO - Evaluating : Epoch 15, Batch 44/84 loss 1.0948878899216652 accuracy 0.5916666666666667
2025-01-14 08:46:39,393 - b2_model - INFO - Evaluating : Epoch 15, Batch 59/84 loss 1.056455252029128 accuracy 0.6041666666666666
2025-01-14 08:46:50,457 - b2_model - INFO - Evaluating : Epoch 15, Batch 74/84 loss 1.027170722146292 accuracy 0.615
2025-01-14 08:46:55,910 - b2_model - INFO - Eval Epoch 15: Loss 1.006261568339098, Accuracy: 0.6152125279642058
2025-01-14 08:46:55,973 - b2_model - INFO - Epoch 16, Current LR: 0.00011250000000000001
2025-01-14 08:47:13,722 - b2_model - INFO - Training class distribution: Counter({'l-pass': 378, 'r-pass': 353, 'l-set': 304, 'l-spike': 289, 'r-set': 283, 'r-spike': 261, 'l-winpoint': 161, 'r-winpoint': 123})
2025-01-14 08:47:13,722 - b2_model - INFO - Validation class distribution: Counter({'r-pass': 238, 'l-pass': 222, 'r-spike': 189, 'l-spike': 174, 'r-set': 169, 'l-set': 160, 'l-winpoint': 104, 'r-winpoint': 85})
2025-01-14 08:47:15,584 - b2_model - INFO - Current path: C:\Project\project
2025-01-14 08:47:15,584 - b2_model - INFO - Files in current path: ['.git', '.gitignore', 'app.log', 'dataloading', 'dataset', 'modeling', 'models_trained', 'players_dataset', 'README.md', 'saved_pickles', 'utils']
2025-01-14 08:47:15,605 - b2_model - INFO - Loaded checkpoint 16.pth
2025-01-14 08:47:15,617 - b2_model - INFO - Epoch 17, Current LR: 0.0002
2025-01-14 08:47:33,284 - b2_model - INFO - Training: Epoch 17, Batch 19/135 loss 0.8944531898749503 accuracy 0.684375
2025-01-14 08:47:49,819 - b2_model - INFO - Training: Epoch 17, Batch 39/135 loss 0.868663802360877 accuracy 0.6859375
2025-01-14 08:48:06,508 - b2_model - INFO - Training: Epoch 17, Batch 59/135 loss 0.8848905810865305 accuracy 0.6708333333333333
2025-01-14 08:48:23,859 - b2_model - INFO - Training: Epoch 17, Batch 79/135 loss 0.8785401382778264 accuracy 0.6796875
2025-01-14 08:48:41,711 - b2_model - INFO - Training: Epoch 17, Batch 99/135 loss 0.8800827237692747 accuracy 0.675625
2025-01-14 08:49:00,235 - b2_model - INFO - Training: Epoch 17, Batch 119/135 loss 0.8814510590388995 accuracy 0.675
2025-01-14 08:49:12,616 - b2_model - INFO - Epoch 17, Loss: 0.872816867519308 Accuracy: 0.6747211895910781
2025-01-14 08:49:28,879 - b2_model - INFO - Evaluating : Epoch 17, Batch 14/84 loss 1.2817067418779646 accuracy 0.5333333333333333
2025-01-14 08:49:43,565 - b2_model - INFO - Evaluating : Epoch 17, Batch 29/84 loss 1.2533402566252083 accuracy 0.525
2025-01-14 08:49:57,192 - b2_model - INFO - Evaluating : Epoch 17, Batch 44/84 loss 1.1337120668454603 accuracy 0.5597222222222222
2025-01-14 08:50:09,067 - b2_model - INFO - Evaluating : Epoch 17, Batch 59/84 loss 1.094884833036843 accuracy 0.5729166666666666
2025-01-14 08:50:20,290 - b2_model - INFO - Evaluating : Epoch 17, Batch 74/84 loss 1.0593656857271452 accuracy 0.5816666666666667
2025-01-14 08:50:26,377 - b2_model - INFO - Eval Epoch 17: Loss 1.0256450091089522, Accuracy: 0.5876211782252051
2025-01-14 08:50:26,447 - b2_model - INFO - Epoch 18, Current LR: 0.00015000000000000001
2025-01-14 08:50:45,288 - b2_model - INFO - Training: Epoch 18, Batch 19/135 loss 0.7150985896587372 accuracy 0.778125
2025-01-14 08:51:05,502 - b2_model - INFO - Training: Epoch 18, Batch 39/135 loss 0.6615103284517924 accuracy 0.790625
2025-01-14 08:51:23,140 - b2_model - INFO - Training: Epoch 18, Batch 59/135 loss 0.6753302736807678 accuracy 0.784375
2025-01-14 08:51:43,068 - b2_model - INFO - Training: Epoch 18, Batch 79/135 loss 0.6864088087142268 accuracy 0.77265625
2025-01-14 08:52:00,852 - b2_model - INFO - Training: Epoch 18, Batch 99/135 loss 0.687343840948259 accuracy 0.76375
2025-01-14 08:52:19,120 - b2_model - INFO - Training: Epoch 18, Batch 119/135 loss 0.6888511744366974 accuracy 0.7604166666666666
2025-01-14 08:52:30,758 - b2_model - INFO - Epoch 18, Loss: 0.6789963146050771 Accuracy: 0.758364312267658
2025-01-14 08:52:46,906 - b2_model - INFO - Evaluating : Epoch 18, Batch 14/84 loss 1.3389869970934731 accuracy 0.5291666666666667
2025-01-14 08:53:02,263 - b2_model - INFO - Evaluating : Epoch 18, Batch 29/84 loss 1.267631271789814 accuracy 0.5458333333333333
2025-01-14 08:53:16,895 - b2_model - INFO - Evaluating : Epoch 18, Batch 44/84 loss 1.1342178935354406 accuracy 0.5861111111111111
2025-01-14 08:53:30,350 - b2_model - INFO - Evaluating : Epoch 18, Batch 59/84 loss 1.0980655631776584 accuracy 0.5895833333333333
2025-01-14 08:53:43,187 - b2_model - INFO - Evaluating : Epoch 18, Batch 74/84 loss 1.0647122529712882 accuracy 0.6041666666666666
2025-01-14 08:53:49,711 - b2_model - INFO - Eval Epoch 18: Loss 1.043680632398242, Accuracy: 0.6062639821029083
2025-01-14 08:53:49,796 - b2_model - INFO - Epoch 19, Current LR: 0.00011250000000000001
2025-01-14 08:54:10,918 - b2_model - INFO - Training: Epoch 19, Batch 19/135 loss 0.5608702364720797 accuracy 0.834375
2025-01-14 08:54:30,285 - b2_model - INFO - Training: Epoch 19, Batch 39/135 loss 0.5634526618016071 accuracy 0.8296875
2025-01-14 08:54:50,926 - b2_model - INFO - Training: Epoch 19, Batch 59/135 loss 0.5430255411034923 accuracy 0.8364583333333333
2025-01-14 08:55:08,083 - b2_model - INFO - Training: Epoch 19, Batch 79/135 loss 0.5373406251774558 accuracy 0.8328125
2025-01-14 08:55:28,829 - b2_model - INFO - Training: Epoch 19, Batch 99/135 loss 0.5452318993782757 accuracy 0.83
2025-01-14 08:55:49,745 - b2_model - INFO - Training: Epoch 19, Batch 119/135 loss 0.5306152830354306 accuracy 0.8286458333333333
2025-01-14 08:56:02,661 - b2_model - INFO - Epoch 19, Loss: 0.5280724229636016 Accuracy: 0.8303903345724907
2025-01-14 08:56:21,776 - b2_model - INFO - Evaluating : Epoch 19, Batch 14/84 loss 1.3600309831755502 accuracy 0.5208333333333334
2025-01-14 08:56:38,838 - b2_model - INFO - Evaluating : Epoch 19, Batch 29/84 loss 1.2845880553640168 accuracy 0.53125
2025-01-14 08:56:56,791 - b2_model - INFO - Evaluating : Epoch 19, Batch 44/84 loss 1.1543394713239237 accuracy 0.5625
2025-01-14 08:57:10,899 - b2_model - INFO - Evaluating : Epoch 19, Batch 59/84 loss 1.1051734620231692 accuracy 0.5802083333333333
2025-01-14 08:57:25,993 - b2_model - INFO - Evaluating : Epoch 19, Batch 74/84 loss 1.067753427334734 accuracy 0.5933333333333334
2025-01-14 08:57:32,985 - b2_model - INFO - Eval Epoch 19: Loss 1.0392009988427162, Accuracy: 0.5928411633109619
2025-01-14 08:57:33,069 - b2_model - INFO - Epoch 20, Current LR: 8.4375e-05
2025-01-14 08:57:53,234 - b2_model - INFO - Training: Epoch 20, Batch 19/135 loss 0.453135703739367 accuracy 0.890625
2025-01-14 08:58:11,519 - b2_model - INFO - Training: Epoch 20, Batch 39/135 loss 0.4354753463696211 accuracy 0.884375
2025-01-14 08:58:28,368 - b2_model - INFO - Training: Epoch 20, Batch 59/135 loss 0.4358768488390971 accuracy 0.8864583333333333
2025-01-14 08:58:45,826 - b2_model - INFO - Training: Epoch 20, Batch 79/135 loss 0.43064242167563377 accuracy 0.88203125
2025-01-14 08:59:04,759 - b2_model - INFO - Training: Epoch 20, Batch 99/135 loss 0.42818277878592714 accuracy 0.881875
2025-01-14 08:59:24,571 - b2_model - INFO - Training: Epoch 20, Batch 119/135 loss 0.4265028933266632 accuracy 0.8807291666666667
2025-01-14 08:59:36,812 - b2_model - INFO - Epoch 20, Loss: 0.4262185169590844 Accuracy: 0.8782527881040892
2025-01-14 08:59:52,883 - b2_model - INFO - Evaluating : Epoch 20, Batch 14/84 loss 1.316720575094223 accuracy 0.5416666666666666
2025-01-14 09:00:06,999 - b2_model - INFO - Evaluating : Epoch 20, Batch 29/84 loss 1.2452822060420596 accuracy 0.5666666666666667
2025-01-14 09:00:21,684 - b2_model - INFO - Evaluating : Epoch 20, Batch 44/84 loss 1.1057137535376982 accuracy 0.6055555555555555
2025-01-14 09:00:34,295 - b2_model - INFO - Evaluating : Epoch 20, Batch 59/84 loss 1.0555336344040047 accuracy 0.6166666666666667
2025-01-14 09:00:46,997 - b2_model - INFO - Evaluating : Epoch 20, Batch 74/84 loss 1.0088972260017652 accuracy 0.6258333333333334
2025-01-14 09:00:52,616 - b2_model - INFO - Eval Epoch 20: Loss 0.9782704526469821, Accuracy: 0.6263982102908278
2025-01-14 09:00:52,665 - b2_model - INFO - Epoch 21, Current LR: 6.328125e-05
2025-01-14 09:01:10,379 - b2_model - INFO - Training: Epoch 21, Batch 19/135 loss 0.3393998616620114 accuracy 0.915625
2025-01-14 09:01:28,249 - b2_model - INFO - Training: Epoch 21, Batch 39/135 loss 0.32991802119291747 accuracy 0.915625
